-0.09779631,0.081496975,-0.244490867,-0.065197583

0.66827509,0.847568375,0.521580533,0.700873817

-0.86386781,-0.684574425,-0.244490867,-0.065197583

-0.86386781,-0.684574425,-0.244490867,-0.065197583

-0.09779631,0.081496975,0.521580533,0.700873817

-0.09779631,0.081496975,0.521580533,0.700873817

-0.09779631,-0.684574425,0.521580533,-0.065197583

-0.09779631,0.081496975,0.521580533,0.700873817

-0.86386781,-0.684574425,0.521580533,0.700873817

-0.86386781,-0.684574425,0.521580533,0.700873817

-0.86386781,-0.684574425,0.521580533,0.700873817

-0.86386781,-0.684574425,0.521580533,0.700873817

-0.09779631,-0.684574425,1.287651933,0.700873817

-0.09779631,-0.684574425,1.287651933,0.700873817

-0.09779631,0.081496975,0.521580533,0.700873817

0.66827509,0.081496975,1.287651933,0.700873817

-0.09779631,0.081496975,-0.244490867,-0.065197583

-0.09779631,0.081496975,-0.244490867,-0.065197583

0.66827509,0.847568375,0.521580533,0.700873817

0.66827509,0.847568375,0.521580533,0.700873817

-0.09779631,0.081496975,2.819794833,2.999088117

-0.09779631,0.081496975,1.287651933,1.466945317

-0.09779631,0.081496975,1.287651933,1.466945317

-0.86386781,-1.450645925,-1.010562267,-1.597340383

-0.86386781,-0.684574425,-1.010562267,-0.831268983

-0.09779631,0.081496975,-0.244490867,-0.065197583

0.66827509,0.081496975,-0.244490867,-0.831268983

-0.09779631,0.081496975,-1.010562267,-0.831268983

-0.09779631,0.081496975,-1.010562267,-0.831268983

-0.09779631,0.081496975,-1.010562267,-0.831268983

1.43434649,0.847568375,0.521580533,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

-0.86386781,-0.684574425,-1.776633767,-1.597340383

-0.09779631,0.081496975,-1.010562267,-0.831268983

-0.09779631,0.081496975,-1.010562267,-0.831268983

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,1.287651933,1.466945317

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

-0.09779631,0.081496975,-1.010562267,-0.831268983

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

0.66827509,0.847568375,-0.244490867,-0.065197583

0.474748491,0.280533199,0.399220322,0.20500503

0.474748491,13.30374748,0.399220322,13.22821932

0.474748491,0.280533199,0.399220322,0.20500503

0.474748491,0.280533199,0.399220322,0.20500503

0.474748491,0.280533199,0.399220322,0.20500503

1.240819919,0.280533199,1.16529175,0.20500503

-0.291322938,-0.485538229,0.399220322,0.20500503

-0.291322938,-0.485538229,0.399220322,0.20500503

-0.291322938,-0.485538229,0.399220322,0.20500503

-0.291322938,-0.485538229,0.399220322,0.20500503

0.474748491,-0.485538229,1.16529175,0.20500503

-1.057394366,11.77160463,-1.132922535,11.69607646

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-1.057394366,11.77160463,-1.132922535,11.69607646

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-1.057394366,-1.251609658,-1.132922535,-1.327137827

-1.057394366,-1.251609658,-1.132922535,-1.327137827

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-1.057394366,-1.251609658,-1.132922535,-1.327137827

-1.057394366,-1.251609658,-1.132922535,-1.327137827

0.474748491,0.280533199,0.399220322,0.20500503

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-1.251609658,-0.366851107,-1.327137827

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,0.280533199,0.399220322,0.20500503

1.240819919,0.280533199,1.16529175,0.20500503

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,0.280533199,0.399220322,0.20500503

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,0.280533199,0.399220322,0.20500503

-0.291322938,-1.251609658,-0.366851107,-1.327137827

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-1.251609658,-0.366851107,-1.327137827

-0.291322938,-0.485538229,-0.366851107,-0.561066398

-0.291322938,-0.485538229,-0.366851107,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

0.474748491,-0.485538229,0.399220322,-0.561066398

-0.291322938,-1.251609658,0.399220322,-0.561066398

-0.291322938,-0.485538229,0.399220322,0.20500503

-0.291322938,-1.251609658,-0.366851107,-1.327137827
